variant	ticker	ymd	aligned_prev	atr14_pct	open_dev_pct	buys	sells	buy_notional	sell_notional	gross_pnl	net_pnl	max_deployed	ret_pct	r	mae_pct	exits
e3_atr1.5	128820	20251209	True	13.8952	9.5452	2	2	3401140.0000	3406110.0000	4970.0000	-5585.7105	1702405.8450	-0.3281	-0.0547	-4.7170	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	128820	20251209	True	13.8952	9.5452	2	2	3401140.0000	3406110.0000	4970.0000	-5585.7105	1702405.8450	-0.3281	-0.0547	-4.7170	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	128820	20251209	True	13.8952	9.5452	2	2	3401140.0000	3406110.0000	4970.0000	-5585.7105	1702405.8450	-0.3281	-0.0547	-4.7170	"{""tp"": 1, ""eod"": 1}"
e6_delay1	128820	20251209	True	13.8952	9.5452	3	3	5108490.0000	5038230.0000	-70260.0000	-85924.1820	1704777.3855	-5.0402	-0.8400	-2.6871	"{""stop"": 2, ""eod"": 1}"
e7_delay2	128820	20251209	True	13.8952	9.5452	2	2	3402640.0000	3354590.0000	-48050.0000	-58480.4615	1702445.8710	-3.4351	-0.5725	-2.6415	"{""stop"": 1, ""eod"": 1}"
e8_delay3	128820	20251209	True	13.8952	9.5452	1	1	1696200.0000	1699500.0000	3300.0000	-1966.3050	1697302.5300	-0.1158	-0.0193	-1.7510	"{""eod"": 1}"
e9_nostop	128820	20251209	True	13.8952	9.5452	2	2	3401140.0000	3406110.0000	4970.0000	-5585.7105	1702405.8450	-0.3281	-0.0547	-4.7170	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	005070	20251209	False	5.0464	9.4116	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e1_atr0.3	358570	20251209	True	6.6833	6.3611	5	5	8478670.0000	8638870.0000	160200.0000	133523.6330	1702605.9750	7.8423	1.3071	-2.4390	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e3_atr1.5	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e4_atr2.0	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e5_atr2.5	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e6_delay1	358570	20251209	True	6.6833	6.3611	3	3	5099030.0000	5234700.0000	135670.0000	119530.6155	1705437.8145	7.0088	1.1681	-2.4390	"{""tp"": 2, ""eod"": 1}"
e7_delay2	358570	20251209	True	6.6833	6.3611	3	3	5099880.0000	5234700.0000	134820.0000	118680.0630	1705437.8145	6.9589	1.1598	-2.4390	"{""tp"": 2, ""eod"": 1}"
e8_delay3	358570	20251209	True	6.6833	6.3611	3	3	5091880.0000	5251400.0000	159520.0000	143344.3480	1705437.8145	8.4051	1.4009	-1.2251	"{""tp"": 3}"
e9_nostop	358570	20251209	True	6.6833	6.3611	4	4	6789620.0000	6978870.0000	189250.0000	167738.5155	1702605.9750	9.8519	1.6420	-2.4390	"{""tp"": 3, ""eod"": 1}"
e0_base_stop2.5	060280	20251209	True	7.9708	15.6421	4	4	6785270.0000	6876270.0000	91000.0000	69742.7130	1704627.2880	4.0914	0.6819	-2.9560	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	060280	20251209	True	7.9708	15.6421	6	6	10171490.0000	10279320.0000	107830.0000	76034.1975	1704627.2880	4.4605	0.7434	-2.5234	"{""tp"": 3, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	060280	20251209	True	7.9708	15.6421	5	5	8473500.0000	8580200.0000	106700.0000	80170.7350	1704627.2880	4.7031	0.7839	-3.6049	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	060280	20251209	True	7.9708	15.6421	3	3	5084270.0000	5177770.0000	93500.0000	77509.6880	1704627.2880	4.5470	0.7578	-4.9748	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	060280	20251209	True	7.9708	15.6421	3	3	5084270.0000	5177770.0000	93500.0000	77509.6880	1704627.2880	4.5470	0.7578	-4.9748	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	060280	20251209	True	7.9708	15.6421	3	3	5084270.0000	5177770.0000	93500.0000	77509.6880	1704627.2880	4.5470	0.7578	-4.9748	"{""tp"": 2, ""eod"": 1}"
e6_delay1	060280	20251209	True	7.9708	15.6421	4	4	6787750.0000	6858750.0000	71000.0000	49784.0250	1703626.6380	2.9222	0.4870	-2.6415	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e7_delay2	060280	20251209	True	7.9708	15.6421	5	5	8468970.0000	8569480.0000	100510.0000	74009.9435	1702355.8125	4.3475	0.7246	-2.7186	"{""tp"": 3, ""stop"": 1, ""eod"": 1}"
e8_delay3	060280	20251209	True	7.9708	15.6421	4	4	6781520.0000	6829980.0000	48460.0000	27318.5610	1703626.6380	1.6036	0.2673	-2.6220	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e9_nostop	060280	20251209	True	7.9708	15.6421	3	3	5084270.0000	5177770.0000	93500.0000	77509.6880	1704627.2880	4.5470	0.7578	-4.9748	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e1_atr0.3	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e2_atr0.5	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e3_atr1.5	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e4_atr2.0	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e5_atr2.5	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e6_delay1	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e7_delay2	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e8_delay3	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e9_nostop	199430	20251209	False	9.5407	7.8934	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	{}
e0_base_stop2.5	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e1_atr0.3	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e2_atr0.5	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e3_atr1.5	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e4_atr2.0	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e5_atr2.5	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e6_delay1	338840	20251209	True	8.7344	6.4834	3	3	5072200.0000	5090300.0000	18100.0000	2331.8350	1694000.3850	0.1377	0.0229	-2.8463	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	338840	20251209	True	8.7344	6.4834	1	1	1696500.0000	1683500.0000	-13000.0000	-18227.3000	1697602.7250	-1.0737	-0.1790	-2.4904	"{""eod"": 1}"
e8_delay3	338840	20251209	True	8.7344	6.4834	2	2	3373100.0000	3318700.0000	-54400.0000	-64723.3300	1690698.2400	-3.8282	-0.6380	-3.0303	"{""stop"": 1, ""eod"": 1}"
e9_nostop	338840	20251209	True	8.7344	6.4834	1	1	1683500.0000	1683500.0000	0.0000	-5218.8500	1684594.2750	-0.3098	-0.0516	-1.7375	"{""eod"": 1}"
e0_base_stop2.5	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e1_atr0.3	160190	20251209	True	7.9661	17.5570	4	4	6704700.0000	6777500.0000	72800.0000	51837.0700	1702105.6500	3.0455	0.5076	-2.0635	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e3_atr1.5	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e6_delay1	160190	20251209	True	7.9661	17.5570	2	2	3314500.0000	3394400.0000	79900.0000	69429.2950	1672386.3450	4.1515	0.6919	-2.1002	"{""tp"": 1, ""eod"": 1}"
e7_delay2	160190	20251209	True	7.9661	17.5570	3	3	5033000.0000	5127800.0000	94800.0000	78965.4400	1702105.6500	4.6393	0.7732	-2.0635	"{""tp"": 2, ""eod"": 1}"
e8_delay3	160190	20251209	True	7.9661	17.5570	2	2	3301000.0000	3380900.0000	79900.0000	69471.1450	1658877.5700	4.1878	0.6980	-0.7911	"{""tp"": 1, ""eod"": 1}"
e9_nostop	160190	20251209	True	7.9661	17.5570	3	3	5033100.0000	5130500.0000	97400.0000	81558.7600	1702105.6500	4.7916	0.7986	-2.0635	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	309710	20251209	True	15.6358	31.2541	4	4	6695550.0000	6720200.0000	24650.0000	3833.4025	1682292.7800	0.2279	0.0380	-3.3578	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e1_atr0.3	309710	20251209	True	15.6358	31.2541	4	4	6693750.0000	6718450.0000	24700.0000	3888.8600	1682292.7800	0.2312	0.0385	-3.4627	"{""tp"": 2, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	309710	20251209	True	15.6358	31.2541	3	3	5028750.0000	5064500.0000	35750.0000	20073.2875	1682292.7800	1.1932	0.1989	-4.4071	"{""tp"": 2, ""eod"": 1}"
e3_atr1.5	309710	20251209	True	15.6358	31.2541	3	3	5028750.0000	5064500.0000	35750.0000	20073.2875	1682292.7800	1.1932	0.1989	-4.4071	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	309710	20251209	True	15.6358	31.2541	3	3	5028750.0000	5064500.0000	35750.0000	20073.2875	1682292.7800	1.1932	0.1989	-4.4071	"{""tp"": 2, ""eod"": 1}"
e5_atr2.5	309710	20251209	True	15.6358	31.2541	3	3	5028750.0000	5064500.0000	35750.0000	20073.2875	1682292.7800	1.1932	0.1989	-4.4071	"{""tp"": 2, ""eod"": 1}"
e6_delay1	309710	20251209	True	15.6358	31.2541	3	3	5011250.0000	4994200.0000	-17050.0000	-32543.1025	1688296.6800	-1.9276	-0.3213	-2.7455	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	309710	20251209	True	15.6358	31.2541	3	3	5011250.0000	4994200.0000	-17050.0000	-32543.1025	1688296.6800	-1.9276	-0.3213	-2.7455	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	309710	20251209	True	15.6358	31.2541	3	3	5003150.0000	4972400.0000	-30750.0000	-46184.4275	1669684.5900	-2.7661	-0.4610	-3.3578	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e9_nostop	309710	20251209	True	15.6358	31.2541	3	3	5028750.0000	5064500.0000	35750.0000	20073.2875	1682292.7800	1.1932	0.1989	-4.4071	"{""tp"": 2, ""eod"": 1}"
e0_base_stop2.5	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e1_atr0.3	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e2_atr0.5	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e3_atr1.5	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e4_atr2.0	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e5_atr2.5	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e6_delay1	389650	20251209	True	9.1440	20.6328	1	1	1630800.0000	1623600.0000	-7200.0000	-12237.8400	1631860.0200	-0.7499	-0.1250	-1.2141	"{""eod"": 1}"
e7_delay2	389650	20251209	True	9.1440	20.6328	2	2	3267000.0000	3295800.0000	28800.0000	18601.7400	1646269.3800	1.1299	0.1883	-2.0788	"{""tp"": 1, ""eod"": 1}"
e8_delay3	389650	20251209	True	9.1440	20.6328	2	2	3281400.0000	3238200.0000	-43200.0000	-53266.5000	1660678.7400	-3.2075	-0.5346	-2.9284	"{""stop"": 1, ""eod"": 1}"
e9_nostop	389650	20251209	True	9.1440	20.6328	1	1	1643400.0000	1623600.0000	-19800.0000	-24846.0300	1644468.2100	-1.5109	-0.2518	-1.9715	"{""eod"": 1}"
e0_base_stop2.5	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e1_atr0.3	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e2_atr0.5	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e3_atr1.5	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e4_atr2.0	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e5_atr2.5	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e6_delay1	317830	20251209	True	10.7243	30.2160	3	3	5092090.0000	5106310.0000	14220.0000	-1600.3180	1701565.2990	-0.0940	-0.0157	-2.6295	"{""stop"": 1, ""tp"": 1, ""eod"": 1}"
e7_delay2	317830	20251209	True	10.7243	30.2160	1	1	1695750.0000	1747620.0000	51870.0000	46486.0935	1696852.2375	2.7395	0.4566	-1.5686	"{""tp"": 1}"
e8_delay3	317830	20251209	True	10.7243	30.2160	1	1	1697780.0000	1750040.0000	52260.0000	46868.8450	1698883.5570	2.7588	0.4598	-0.9471	"{""tp"": 1}"
e9_nostop	317830	20251209	True	10.7243	30.2160	1	1	1699740.0000	1751610.0000	51870.0000	46473.7245	1700844.8310	2.7324	0.4554	-1.7997	"{""tp"": 1}"
e0_base_stop2.5	475400	20251209	True	8.3781	11.7618	5	5	8433350.0000	8482750.0000	49400.0000	23135.5850	1698953.6025	1.3618	0.2270	-2.8490	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e1_atr0.3	475400	20251209	True	8.3781	11.7618	5	5	8433350.0000	8482750.0000	49400.0000	23135.5850	1698953.6025	1.3618	0.2270	-2.8490	"{""tp"": 2, ""stop"": 2, ""eod"": 1}"
e2_atr0.5	475400	20251209	True	8.3781	11.7618	3	3	5058450.0000	5037750.0000	-20700.0000	-36330.4800	1694050.4175	-2.1446	-0.3574	-3.8462	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	475400	20251209	True	8.3781	11.7618	2	2	3365500.0000	3383350.0000	17850.0000	7373.2175	1685895.1200	0.4373	0.0729	-4.4160	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	475400	20251209	True	8.3781	11.7618	2	2	3365500.0000	3383350.0000	17850.0000	7373.2175	1685895.1200	0.4373	0.0729	-4.4160	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	475400	20251209	True	8.3781	11.7618	2	2	3365500.0000	3383350.0000	17850.0000	7373.2175	1685895.1200	0.4373	0.0729	-4.4160	"{""tp"": 1, ""eod"": 1}"
e6_delay1	475400	20251209	True	8.3781	11.7618	4	4	6745350.0000	6745700.0000	350.0000	-20561.4425	1694050.4175	-1.2137	-0.2023	-2.7104	"{""stop"": 2, ""tp"": 1, ""eod"": 1}"
e7_delay2	475400	20251209	True	8.3781	11.7618	3	3	5070100.0000	5008100.0000	-62000.0000	-77565.4100	1701405.1950	-4.5589	-0.7598	-2.8490	"{""stop"": 2, ""eod"": 1}"
e8_delay3	475400	20251209	True	8.3781	11.7618	1	1	1675800.0000	1685600.0000	9800.0000	4581.0100	1676889.2700	0.2732	0.0455	-0.2924	"{""eod"": 1}"
e9_nostop	475400	20251209	True	8.3781	11.7618	2	2	3365500.0000	3383350.0000	17850.0000	7373.2175	1685895.1200	0.4373	0.0729	-4.4160	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	022100	20251209	True	4.2164	7.5728	2	2	3368150.0000	3393450.0000	25300.0000	14796.7500	1687746.3225	0.8767	0.1461	-2.4561	"{""tp"": 1, ""eod"": 1}"
e1_atr0.3	022100	20251209	True	4.2164	7.5728	3	3	5048150.0000	5079400.0000	31250.0000	15524.1725	1687746.3225	0.9198	0.1533	-1.2281	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e2_atr0.5	022100	20251209	True	4.2164	7.5728	3	3	5070050.0000	5098600.0000	28550.0000	12762.8975	1703006.2350	0.7494	0.1249	-1.9298	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e3_atr1.5	022100	20251209	True	4.2164	7.5728	2	2	3368150.0000	3393450.0000	25300.0000	14796.7500	1687746.3225	0.8767	0.1461	-2.4561	"{""tp"": 1, ""eod"": 1}"
e4_atr2.0	022100	20251209	True	4.2164	7.5728	2	2	3368150.0000	3393450.0000	25300.0000	14796.7500	1687746.3225	0.8767	0.1461	-2.4561	"{""tp"": 1, ""eod"": 1}"
e5_atr2.5	022100	20251209	True	4.2164	7.5728	2	2	3368150.0000	3393450.0000	25300.0000	14796.7500	1687746.3225	0.8767	0.1461	-2.4561	"{""tp"": 1, ""eod"": 1}"
e6_delay1	022100	20251209	True	4.2164	7.5728	3	3	5097100.0000	5113850.0000	16750.0000	907.9525	1703006.2350	0.0533	0.0089	-2.6132	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	022100	20251209	True	4.2164	7.5728	3	3	5075600.0000	5086450.0000	10850.0000	-4910.9425	1703006.2350	-0.2884	-0.0481	-2.7444	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e8_delay3	022100	20251209	True	4.2164	7.5728	1	1	1692000.0000	1743000.0000	51000.0000	45629.8500	1693099.8000	2.6950	0.4492	-0.3546	"{""tp"": 1}"
e9_nostop	022100	20251209	True	4.2164	7.5728	2	2	3368150.0000	3393450.0000	25300.0000	14796.7500	1687746.3225	0.8767	0.1461	-2.4561	"{""tp"": 1, ""eod"": 1}"
e0_base_stop2.5	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e1_atr0.3	005930	20251210	True	3.4166	7.1060	2	2	3249000.0000	3235500.0000	-13500.0000	-23538.8250	1636062.7500	-1.4387	-0.2398	-1.1927	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e3_atr1.5	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e4_atr2.0	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e5_atr2.5	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e6_delay1	005930	20251210	True	3.4166	7.1060	1	1	1636500.0000	1621500.0000	-15000.0000	-20036.4000	1637563.7250	-1.2235	-0.2039	-1.5582	"{""eod"": 1}"
e7_delay2	005930	20251210	True	3.4166	7.1060	1	1	1617000.0000	1621500.0000	4500.0000	-523.7250	1618051.0500	-0.0324	-0.0054	-0.1855	"{""eod"": 1}"
e8_delay3	005930	20251210	True	3.4166	7.1060	1	1	1618500.0000	1621500.0000	3000.0000	-2024.7000	1619552.0250	-0.1250	-0.0208	-0.2780	"{""eod"": 1}"
e9_nostop	005930	20251210	True	3.4166	7.1060	1	1	1635000.0000	1621500.0000	-13500.0000	-18535.4250	1636062.7500	-1.1329	-0.1888	-1.4679	"{""eod"": 1}"
e0_base_stop2.5	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e1_atr0.3	086520	20251210	True	7.7967	31.5643	2	2	3283000.0000	3248000.0000	-35000.0000	-45091.5500	1651672.8900	-2.7301	-0.4550	-2.0356	"{""stop"": 1, ""eod"": 1}"
e2_atr0.5	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e3_atr1.5	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e4_atr2.0	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e5_atr2.5	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e6_delay1	086520	20251210	True	7.7967	31.5643	3	3	4944800.0000	4956000.0000	11200.0000	-4156.3200	1675488.3600	-0.2481	-0.0413	-2.5920	"{""tp"": 1, ""stop"": 1, ""eod"": 1}"
e7_delay2	086520	20251210	True	7.7967	31.5643	1	1	1646400.0000	1631000.0000	-15400.0000	-20466.1100	1647470.1600	-1.2423	-0.2070	-1.7857	"{""eod"": 1}"
e8_delay3	086520	20251210	True	7.7967	31.5643	2	2	3302600.0000	3259200.0000	-43400.0000	-53531.7300	1672686.5400	-3.2003	-0.5334	-2.5126	"{""stop"": 1, ""eod"": 1}"
e9_nostop	086520	20251210	True	7.7967	31.5643	1	1	1650600.0000	1631000.0000	-19600.0000	-24668.8400	1651672.8900	-1.4936	-0.2489	-2.0356	"{""eod"": 1}"
e0_base_stop2.5	298380	20251210	True	6.3615	3.1199	3	3	4866800.0000	4974900.0000	108100.0000	92748.0750	1696702.1400	5.4664	0.9111	-1.2314	"{""tp"": 2, ""eod"": 1}"
e1_atr0.3	298380	20251210	True	6.3615	3.1199	3	3	4866800.0000	4974900.0000	108100.0000	92748.0750	1696702.1400	5.4664	0.9111	-1.2314	"{""tp"": 2, ""eod"": 1}"
e2_atr0.5	298380	20251210	True	6.3615	3.1199	3	3	4866800.0000	4974900.0000	108100.0000	92748.0750	1696702.1400	5.4664	0.9111	-1.2314	"{""tp"": 2, ""eod"": 1}"
e3_atr1.5	298380	20251210	True	6.3615	3.1199	3	3	4866800.0000	4974900.0000	108100.0000	92748.0750	1696702.1400	5.4664	0.9111	-1.2314	"{""tp"": 2, ""eod"": 1}"
e4_atr2.0	298380	20251210	True	6.3615	3.1199	3	3	4866800.0000	4974900.0000	108100.0000	92748.0750	1696702.1400	5.4664	0.9111	-1.2314	"{""tp"": 2, ""eod"": 1}"
