variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w_take2.0_stop4.0_atr4.5_dev0.0	202509	48	50	13	0.0449	-0.8418	0.2292	104245120.0000	100138438.5130	339100.0000	274923.3650	64176.6350	1.0410	0.1893
w_take2.0_stop4.0_atr4.5_dev0.0	202510	71	76	38	0.0833	-1.0217	0.3662	158405180.0000	148990625.2420	933850.0000	749851.2725	183998.7275	1.0632	0.1970
w_take2.0_stop4.0_atr4.5_dev0.0	202511	66	73	33	0.0916	-0.7656	0.4091	155069850.0000	140617489.4600	946400.0000	782583.3550	163816.6450	1.1028	0.1731
w_take2.0_stop4.0_atr4.5_dev0.0	202512	102	107	33	0.0865	-0.7214	0.2941	223964670.0000	214556328.6225	1285420.0000	1123918.1440	161501.8560	1.0439	0.1256
w_take2.0_stop4.0_atr4.5_dev0.0	202601	111	136	79	0.1352	-0.7862	0.5045	283950550.0000	232728003.9650	2294250.0000	1911949.9225	382300.0775	1.2201	0.1666
w_take2.0_stop4.0_atr4.5_dev0.0	202602	61	69	34	0.1042	-0.7796	0.3115	145195990.0000	128680599.1950	977350.0000	810069.2525	167280.7475	1.1283	0.1712
w_take2.0_stop4.0_atr4.5_dev0.0	202603	10	12	10	-0.2985	-4.1656	0.2000	24953700.0000	20999349.4300	-328300.0000	-376145.0850	47845.0850	1.1883	0.1457
w_take2.0_stop4.0_atr4.5_dev0.0	202604	32	34	14	0.0260	-0.8581	0.2812	71271230.0000	67313125.4545	176300.0000	106896.4600	69403.5400	1.0588	0.3937
w_take2.0_stop4.0_atr4.5_dev0.0	202605	28	40	27	0.2405	-1.1318	0.6429	84171250.0000	59681450.8750	992400.0000	859211.4200	133188.5800	1.4103	0.1342
w_take2.0_stop4.0_atr4.5_dev0.0	202606	5	5	2	-0.0841	-2.0442	0.2000	10386100.0000	10417362.3700	-44000.0000	-53286.6400	9286.6400	0.9970	0.2111
w_take2.0_stop4.0_atr4.5_dev0.0	202608	16	17	5	0.0893	-1.3427	0.3125	35044300.0000	33021652.5050	209500.0000	184605.4050	24894.5950	1.0613	0.1188
w_take2.0_stop4.0_atr4.5_dev0.0	202609	41	47	28	0.1646	-1.0716	0.5610	99093050.0000	86895682.3975	998750.0000	861005.8425	137744.1575	1.1404	0.1379
w_take2.0_stop4.0_atr5.0_dev-1.0	202509	61	66	21	0.0355	-0.9126	0.2623	137548120.0000	127284409.7980	384700.0000	281082.4450	103617.5550	1.0806	0.2693
w_take2.0_stop4.0_atr5.0_dev-1.0	202510	84	96	50	0.1134	-1.0047	0.4405	200934920.0000	177061075.1780	1457800.0000	1213878.7300	243921.2700	1.1348	0.1673
w_take2.0_stop4.0_atr5.0_dev-1.0	202511	96	110	49	0.0989	-0.9799	0.3958	230593512.0000	201800965.6050	1467938.0000	1229600.9257	238337.0743	1.1427	0.1624
w_take2.0_stop4.0_atr5.0_dev-1.0	202512	117	125	44	0.0621	-0.8214	0.2991	260439030.0000	245299099.3465	1152920.0000	939194.4330	213725.5670	1.0617	0.1854
w_take2.0_stop4.0_atr5.0_dev-1.0	202601	130	160	95	0.1289	-0.7855	0.5000	332938650.0000	271602934.3300	2584350.0000	2126468.7475	457881.2525	1.2258	0.1772
w_take2.0_stop4.0_atr5.0_dev-1.0	202602	77	88	41	0.1109	-0.8876	0.2987	184980990.0000	162397155.9200	1287950.0000	1086451.8225	201498.1775	1.1391	0.1564
w_take2.0_stop4.0_atr5.0_dev-1.0	202603	20	24	16	-0.2424	-3.6239	0.1500	50039050.0000	41918836.8825	-527250.0000	-602870.9775	75620.9775	1.1937	0.1434
w_take2.0_stop4.0_atr5.0_dev-1.0	202604	50	58	28	0.0420	-0.8364	0.3600	120286530.0000	104158851.4845	434200.0000	299411.6450	134788.3550	1.1548	0.3104
w_take2.0_stop4.0_atr5.0_dev-1.0	202605	45	66	46	0.2347	-1.3514	0.6222	136942000.0000	94645294.6650	1564100.0000	1340555.4250	223544.5750	1.4469	0.1429
w_take2.0_stop4.0_atr5.0_dev-1.0	202606	6	6	2	-0.0701	-1.4258	0.1667	12520100.0000	12551682.4700	-44000.0000	-53286.6400	9286.6400	0.9975	0.2111
w_take2.0_stop4.0_atr5.0_dev-1.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop4.0_atr5.0_dev-1.0	202608	33	36	15	0.1081	-1.0377	0.3636	75695100.0000	69498723.2450	535200.0000	460419.1900	74780.8100	1.0892	0.1397
w_take2.0_stop4.0_atr5.0_dev-1.0	202609	56	67	39	0.1782	-0.9294	0.5357	140664150.0000	118263786.9075	1458750.0000	1267464.1425	191285.8575	1.1894	0.1311
w_take2.0_stop4.0_atr5.0_dev-3.0	202509	63	69	24	0.0328	-0.9126	0.2857	143817520.0000	131508443.3080	388200.0000	270177.1500	118022.8500	1.0936	0.3040
w_take2.0_stop4.0_atr5.0_dev-3.0	202510	88	101	55	0.1028	-1.0047	0.4432	211538710.0000	185732865.7515	1416860.0000	1148650.7070	268209.2930	1.1389	0.1893
w_take2.0_stop4.0_atr5.0_dev-3.0	202511	100	113	49	0.0950	-0.9799	0.3800	236972612.0000	210283737.8300	1467938.0000	1229634.0457	238303.9543	1.1269	0.1623
w_take2.0_stop4.0_atr5.0_dev-3.0	202512	120	130	49	0.0556	-0.8084	0.3167	271161630.0000	251847081.3965	1127120.0000	890443.9230	236676.0770	1.0767	0.2100
w_take2.0_stop4.0_atr5.0_dev-3.0	202601	131	161	95	0.1279	-0.7862	0.4962	334684650.0000	273349196.2300	2584350.0000	2126468.7475	457881.2525	1.2244	0.1772
w_take2.0_stop4.0_atr5.0_dev-3.0	202602	78	89	42	0.0992	-0.9162	0.2949	187134390.0000	164550878.9300	1189350.0000	983113.7525	206236.2475	1.1372	0.1734
w_take2.0_stop4.0_atr5.0_dev-3.0	202603	22	26	17	-0.2560	-3.6239	0.1364	54360250.0000	46240685.0625	-624750.0000	-704715.3525	79965.3525	1.1756	0.1280
w_take2.0_stop4.0_atr5.0_dev-3.0	202604	50	58	29	0.0484	-0.8364	0.3800	120236830.0000	104148949.9995	480400.0000	340548.4550	139851.5450	1.1545	0.2911
w_take2.0_stop4.0_atr5.0_dev-3.0	202605	47	67	47	0.2091	-1.3645	0.5957	139053400.0000	98899332.6750	1475700.0000	1247629.1050	228070.8950	1.4060	0.1546
w_take2.0_stop4.0_atr5.0_dev-3.0	202606	7	7	2	-0.0601	-2.0442	0.1429	14664500.0000	14696404.1300	-44000.0000	-53286.6400	9286.6400	0.9978	0.2111
w_take2.0_stop4.0_atr5.0_dev-3.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop4.0_atr5.0_dev-3.0	202608	35	40	18	0.0980	-1.0377	0.3714	83331100.0000	73123266.8450	554200.0000	466523.6400	87676.3600	1.1396	0.1582
w_take2.0_stop4.0_atr5.0_dev-3.0	202609	59	71	42	0.1852	-0.9328	0.5593	148046650.0000	123956640.7075	1586250.0000	1380948.6675	205301.3325	1.1943	0.1294
w_take2.0_stop4.0_atr5.0_dev0.0	202509	58	62	19	0.0480	-0.9109	0.2586	129077420.0000	120963161.7530	454300.0000	360459.1450	93840.8550	1.0671	0.2066
w_take2.0_stop4.0_atr5.0_dev0.0	202510	79	88	44	0.0965	-1.0217	0.3924	183984720.0000	166160540.3430	1184300.0000	970333.3850	213966.6150	1.1073	0.1807
w_take2.0_stop4.0_atr5.0_dev0.0	202511	91	103	46	0.1054	-0.9685	0.3956	216162362.0000	191632840.6150	1445188.0000	1221243.4432	223944.5568	1.1280	0.1550
w_take2.0_stop4.0_atr5.0_dev0.0	202512	112	120	41	0.0874	-0.7361	0.3125	250907770.0000	235530374.2575	1442520.0000	1241990.4690	200529.5310	1.0653	0.1390
w_take2.0_stop4.0_atr5.0_dev0.0	202601	126	156	92	0.1327	-0.7855	0.5079	324441050.0000	263104059.6900	2567150.0000	2123516.5075	443633.4925	1.2331	0.1728
w_take2.0_stop4.0_atr5.0_dev0.0	202602	74	83	38	0.1019	-0.8563	0.2973	174370590.0000	156036802.0100	1143950.0000	957499.8225	186450.1775	1.1175	0.1630
w_take2.0_stop4.0_atr5.0_dev0.0	202603	18	21	15	-0.2864	-4.1014	0.1111	43563700.0000	37598338.9050	-572250.0000	-642816.5775	70566.5775	1.1587	0.1233
w_take2.0_stop4.0_atr5.0_dev0.0	202604	47	54	25	0.0498	-0.8345	0.3404	112800930.0000	98628722.0895	415800.0000	293658.6550	122141.3450	1.1437	0.2938
w_take2.0_stop4.0_atr5.0_dev0.0	202605	43	62	42	0.2451	-1.3043	0.6279	128305000.0000	90304243.6050	1541000.0000	1337370.1900	203629.8100	1.4208	0.1321
w_take2.0_stop4.0_atr5.0_dev0.0	202606	6	6	2	-0.0701	-1.4258	0.1667	12520100.0000	12551682.4700	-44000.0000	-53286.6400	9286.6400	0.9975	0.2111
w_take2.0_stop4.0_atr5.0_dev0.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop4.0_atr5.0_dev0.0	202608	32	35	15	0.1115	-0.9961	0.3750	73540000.0000	67343299.9800	535200.0000	460419.1900	74780.8100	1.0920	0.1397
w_take2.0_stop4.0_atr5.0_dev0.0	202609	53	64	38	0.1821	-0.9259	0.5472	134442650.0000	112041353.6825	1413750.0000	1227241.3925	186508.6075	1.1999	0.1319
w_take2.0_stop5.0_atr4.0_dev-1.0	202509	45	48	14	0.0496	-0.7491	0.2667	100495020.0000	94235653.2280	355300.0000	286156.4150	69143.5850	1.0664	0.1946
w_take2.0_stop5.0_atr4.0_dev-1.0	202510	57	62	28	0.0907	-1.0217	0.3860	129895900.0000	120069307.6950	801850.0000	664169.1125	137680.8875	1.0818	0.1717
w_take2.0_stop5.0_atr4.0_dev-1.0	202511	47	54	30	0.1357	-0.8019	0.5106	115334900.0000	100759511.6600	974200.0000	824449.0350	149750.9650	1.1447	0.1537
w_take2.0_stop5.0_atr4.0_dev-1.0	202512	82	85	26	0.0816	-0.6280	0.2805	179500230.0000	173841282.2815	987920.0000	860054.7190	127865.2810	1.0326	0.1294
w_take2.0_stop5.0_atr4.0_dev-1.0	202601	76	93	52	0.1752	-0.6811	0.5263	196919150.0000	161360500.4450	1951750.0000	1695755.2575	255994.7425	1.2204	0.1312
w_take2.0_stop5.0_atr4.0_dev-1.0	202602	30	31	11	0.1146	-1.0490	0.3000	65473990.0000	63398258.3125	489400.0000	434832.7700	54567.2300	1.0327	0.1115
w_take2.0_stop5.0_atr4.0_dev-1.0	202603	4	5	2	-0.1551	-2.4969	0.2500	10738900.0000	8594588.9950	-69950.0000	-79670.7475	9720.7475	1.2495	0.1390
w_take2.0_stop5.0_atr4.0_dev-1.0	202604	23	24	11	0.0648	-0.8264	0.3478	50743330.0000	48980275.9395	243200.0000	188825.3800	54374.6200	1.0360	0.2236
w_take2.0_stop5.0_atr4.0_dev-1.0	202605	20	28	21	0.2738	-0.7314	0.7000	58558300.0000	42537929.7325	799500.0000	696210.7750	103289.2250	1.3766	0.1292
w_take2.0_stop5.0_atr4.0_dev-1.0	202606	3	3	1	0.0979	-0.8073	0.3333	6299200.0000	6300144.8800	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.0_dev-1.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop5.0_atr4.0_dev-1.0	202609	34	38	24	0.1632	-0.9237	0.5882	80099150.0000	72094962.6225	824750.0000	706936.8425	117813.1575	1.1110	0.1428
w_take2.0_stop5.0_atr4.0_dev-3.0	202509	47	51	16	0.0624	-0.7143	0.2979	106773420.0000	98468688.0880	454000.0000	374981.4500	79018.5500	1.0843	0.1740
w_take2.0_stop5.0_atr4.0_dev-3.0	202510	59	65	30	0.1037	-0.9877	0.4068	136215450.0000	124401507.4275	932750.0000	785255.6725	147494.3275	1.0950	0.1581
w_take2.0_stop5.0_atr4.0_dev-3.0	202511	50	57	30	0.1276	-0.8061	0.4800	121728400.0000	107153970.6850	974200.0000	824449.0350	149750.9650	1.1360	0.1537
w_take2.0_stop5.0_atr4.0_dev-3.0	202512	82	85	27	0.0697	-0.6280	0.2805	179514230.0000	173855284.3815	867920.0000	735910.5190	132009.4810	1.0325	0.1521
w_take2.0_stop5.0_atr4.0_dev-3.0	202601	76	93	52	0.1752	-0.6811	0.5263	196919150.0000	161360500.4450	1951750.0000	1695755.2575	255994.7425	1.2204	0.1312
w_take2.0_stop5.0_atr4.0_dev-3.0	202602	30	31	11	0.1146	-1.0490	0.3000	65473990.0000	63398258.3125	489400.0000	434832.7700	54567.2300	1.0327	0.1115
w_take2.0_stop5.0_atr4.0_dev-3.0	202603	5	6	3	-0.2928	-3.1804	0.2000	12898900.0000	10754912.9950	-174950.0000	-188998.9975	14048.9975	1.1993	0.0803
w_take2.0_stop5.0_atr4.0_dev-3.0	202604	23	24	11	0.0648	-0.8264	0.3478	50743330.0000	48980275.9395	243200.0000	188825.3800	54374.6200	1.0360	0.2236
w_take2.0_stop5.0_atr4.0_dev-3.0	202605	20	28	21	0.2738	-0.7314	0.7000	58558300.0000	42537929.7325	799500.0000	696210.7750	103289.2250	1.3766	0.1292
w_take2.0_stop5.0_atr4.0_dev-3.0	202606	4	4	1	0.0734	-1.4258	0.2500	8297900.0000	8299144.6850	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.0_dev-3.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop5.0_atr4.0_dev-3.0	202609	35	39	24	0.1585	-0.9146	0.5714	81609150.0000	73605189.1225	824750.0000	706936.8425	117813.1575	1.1087	0.1428
w_take2.0_stop5.0_atr4.0_dev0.0	202509	42	44	12	0.0679	-0.7317	0.2619	92024320.0000	87914405.1830	424900.0000	365533.1150	59366.8850	1.0467	0.1397
w_take2.0_stop5.0_atr4.0_dev0.0	202510	55	58	25	0.0777	-1.0217	0.3455	121429200.0000	115752160.2200	670050.0000	547488.8625	122561.1375	1.0490	0.1829
w_take2.0_stop5.0_atr4.0_dev0.0	202511	46	53	30	0.1387	-0.7898	0.5217	113215000.0000	98639293.6750	974200.0000	824449.0350	149750.9650	1.1478	0.1537
w_take2.0_stop5.0_atr4.0_dev0.0	202512	80	83	26	0.0836	-0.6280	0.2875	175228770.0000	169569181.5625	987920.0000	860054.7190	127865.2810	1.0334	0.1294
w_take2.0_stop5.0_atr4.0_dev0.0	202601	73	90	49	0.1821	-0.6925	0.5205	190584550.0000	155024950.2550	1936750.0000	1694998.2875	241751.7125	1.2294	0.1248
w_take2.0_stop5.0_atr4.0_dev0.0	202602	29	30	11	0.1186	-1.0000	0.3103	63445990.0000	61369954.1125	489400.0000	434832.7700	54567.2300	1.0338	0.1115
w_take2.0_stop5.0_atr4.0_dev0.0	202603	3	4	2	-0.2068	-3.1804	0.3333	8577300.0000	6432664.7550	-69950.0000	-79670.7475	9720.7475	1.3334	0.1390
w_take2.0_stop5.0_atr4.0_dev0.0	202604	21	21	9	0.0459	-0.8264	0.2857	44538730.0000	44773344.9945	166800.0000	122154.1900	44645.8100	0.9948	0.2677
w_take2.0_stop5.0_atr4.0_dev0.0	202605	19	26	19	0.2561	-0.7303	0.6842	54228700.0000	40362603.4825	709800.0000	616661.7100	93138.2900	1.3435	0.1312
w_take2.0_stop5.0_atr4.0_dev0.0	202606	3	3	1	0.0979	-0.8073	0.3333	6299200.0000	6300144.8800	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.0_dev0.0	202608	6	7	3	0.1481	-0.6662	0.5000	14299000.0000	12273240.7100	130400.0000	115291.0800	15108.9200	1.1651	0.1159
w_take2.0_stop5.0_atr4.0_dev0.0	202609	33	37	24	0.1682	-0.9328	0.6061	77974950.0000	69970443.9925	824750.0000	706936.8425	117813.1575	1.1144	0.1428
w_take2.0_stop5.0_atr4.5_dev-1.0	202509	50	53	14	0.0447	-0.8418	0.2400	110545820.0000	104287960.8480	355300.0000	286156.4150	69143.5850	1.0600	0.1946
w_take2.0_stop5.0_atr4.5_dev-1.0	202510	70	77	38	0.1101	-1.0237	0.4143	160776980.0000	147101441.9070	1163950.0000	978987.8175	184962.1825	1.0930	0.1589
w_take2.0_stop5.0_atr4.5_dev-1.0	202511	63	71	33	0.1144	-0.8104	0.4286	150815350.0000	134142568.3675	1094300.0000	930054.2800	164245.7200	1.1243	0.1501
w_take2.0_stop5.0_atr4.5_dev-1.0	202512	101	106	33	0.0874	-0.7181	0.2970	221305730.0000	211896989.7815	1285420.0000	1123918.1440	161501.8560	1.0444	0.1256
w_take2.0_stop5.0_atr4.5_dev-1.0	202601	109	134	76	0.1684	-0.7568	0.5229	280050350.0000	228689798.3250	2696250.0000	2327469.5925	368780.4075	1.2246	0.1368
w_take2.0_stop5.0_atr4.5_dev-1.0	202602	59	67	32	0.1467	-0.8876	0.3729	140906390.0000	124377303.7975	1260400.0000	1102278.2200	158121.7800	1.1329	0.1255
w_take2.0_stop5.0_atr4.5_dev-1.0	202603	11	14	10	-0.2317	-3.1804	0.2727	29476550.0000	23174525.6575	-269950.0000	-317944.6875	47994.6875	1.2719	0.1778
w_take2.0_stop5.0_atr4.5_dev-1.0	202604	33	36	15	0.0617	-0.8415	0.3333	75395830.0000	69394237.5745	333900.0000	259481.7200	74418.2800	1.0865	0.2229
w_take2.0_stop5.0_atr4.5_dev-1.0	202605	29	42	29	0.2532	-1.1869	0.6552	88500850.0000	61856777.1250	1082100.0000	938760.4850	143339.5150	1.4307	0.1325
w_take2.0_stop5.0_atr4.5_dev-1.0	202606	4	4	1	0.0734	-1.4258	0.2500	8332400.0000	8333649.8600	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.5_dev-1.0	202608	16	17	5	0.0893	-1.3427	0.3125	35044300.0000	33021652.5050	209500.0000	184605.4050	24894.5950	1.0613	0.1188
w_take2.0_stop5.0_atr4.5_dev-1.0	202609	42	48	29	0.1685	-1.0022	0.5714	101133050.0000	88935988.3975	1043750.0000	901217.0925	142532.9075	1.1371	0.1366
w_take2.0_stop5.0_atr4.5_dev-3.0	202509	52	56	16	0.0564	-0.7618	0.2692	116824220.0000	108520995.7080	454000.0000	374981.4500	79018.5500	1.0765	0.1740
w_take2.0_stop5.0_atr4.5_dev-3.0	202510	72	80	40	0.1201	-1.0047	0.4306	167096530.0000	151433641.6395	1294850.0000	1100074.3775	194775.6225	1.1034	0.1504
w_take2.0_stop5.0_atr4.5_dev-3.0	202511	68	75	33	0.1060	-0.8725	0.3971	159329450.0000	144760660.8425	1094300.0000	930087.4000	164212.6000	1.1006	0.1501
w_take2.0_stop5.0_atr4.5_dev-3.0	202512	102	108	36	0.0699	-0.7214	0.3039	225646730.0000	214157328.7815	1107420.0000	933041.3440	174378.6560	1.0536	0.1575
w_take2.0_stop5.0_atr4.5_dev-3.0	202601	110	135	77	0.1589	-0.7663	0.5182	282093950.0000	230733704.8650	2593050.0000	2219791.1925	373258.8075	1.2226	0.1439
w_take2.0_stop5.0_atr4.5_dev-3.0	202602	59	67	32	0.1467	-0.8876	0.3729	140906390.0000	124377303.7975	1260400.0000	1102278.2200	158121.7800	1.1329	0.1255
w_take2.0_stop5.0_atr4.5_dev-3.0	202603	12	15	11	-0.2827	-4.0965	0.2500	31636550.0000	25334849.6575	-374950.0000	-427272.9375	52322.9375	1.2487	0.1395
w_take2.0_stop5.0_atr4.5_dev-3.0	202604	33	36	15	0.0617	-0.8415	0.3333	75395830.0000	69394237.5745	333900.0000	259481.7200	74418.2800	1.0865	0.2229
w_take2.0_stop5.0_atr4.5_dev-3.0	202605	29	42	29	0.2532	-1.1869	0.6552	88500850.0000	61856777.1250	1082100.0000	938760.4850	143339.5150	1.4307	0.1325
w_take2.0_stop5.0_atr4.5_dev-3.0	202606	5	5	1	0.0587	-2.0442	0.2000	10331100.0000	10332649.6650	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.5_dev-3.0	202608	17	20	7	0.1198	-1.3245	0.3529	41149300.0000	35091963.0050	294500.0000	260142.1550	34357.8450	1.1726	0.1167
w_take2.0_stop5.0_atr4.5_dev-3.0	202609	44	50	30	0.1683	-0.9237	0.5682	104643050.0000	92446514.8975	1088750.0000	941520.3425	147229.6575	1.1319	0.1352
w_take2.0_stop5.0_atr4.5_dev0.0	202509	47	49	12	0.0607	-0.7744	0.2340	102075120.0000	97966712.8030	424900.0000	365533.1150	59366.8850	1.0419	0.1397
w_take2.0_stop5.0_atr4.5_dev0.0	202510	68	73	35	0.1001	-1.0237	0.3824	152310280.0000	142784294.4320	1032150.0000	862307.5675	169842.4325	1.0667	0.1646
w_take2.0_stop5.0_atr4.5_dev0.0	202511	61	68	32	0.1132	-0.7692	0.4262	144482950.0000	129911933.8675	1051100.0000	891790.9600	159309.0400	1.1122	0.1516
w_take2.0_stop5.0_atr4.5_dev0.0	202512	98	103	33	0.0900	-0.7179	0.3061	215387270.0000	205977642.0125	1285420.0000	1123918.1440	161501.8560	1.0457	0.1256
w_take2.0_stop5.0_atr4.5_dev0.0	202601	106	131	73	0.1731	-0.7663	0.5189	273715750.0000	222354248.1350	2681250.0000	2326712.6225	354537.3775	1.2310	0.1322
w_take2.0_stop5.0_atr4.5_dev0.0	202602	58	66	32	0.1492	-0.8336	0.3793	138878390.0000	122348999.5975	1260400.0000	1102278.2200	158121.7800	1.1351	0.1255
w_take2.0_stop5.0_atr4.5_dev0.0	202603	9	11	9	-0.3174	-5.0125	0.2222	23001200.0000	18854027.6800	-314950.0000	-357890.2875	42940.2875	1.2200	0.1363
w_take2.0_stop5.0_atr4.5_dev0.0	202604	31	33	13	0.0487	-0.8415	0.2903	69191230.0000	65187306.6295	257500.0000	192810.5300	64689.4700	1.0614	0.2512
w_take2.0_stop5.0_atr4.5_dev0.0	202605	28	40	27	0.2405	-1.1318	0.6429	84171250.0000	59681450.8750	992400.0000	859211.4200	133188.5800	1.4103	0.1342
w_take2.0_stop5.0_atr4.5_dev0.0	202606	4	4	1	0.0734	-1.4258	0.2500	8332400.0000	8333649.8600	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr4.5_dev0.0	202608	16	17	5	0.0893	-1.3427	0.3125	35044300.0000	33021652.5050	209500.0000	184605.4050	24894.5950	1.0613	0.1188
w_take2.0_stop5.0_atr4.5_dev0.0	202609	41	47	28	0.1646	-1.0716	0.5610	99093050.0000	86895682.3975	998750.0000	861005.8425	137744.1575	1.1404	0.1379
w_take2.0_stop5.0_atr5.0_dev-1.0	202509	58	63	19	0.0585	-0.9109	0.2759	131195320.0000	120752130.1030	527000.0000	433194.8900	93805.1100	1.0865	0.1780
w_take2.0_stop5.0_atr5.0_dev-1.0	202510	78	89	44	0.1207	-1.0237	0.4359	186356520.0000	164271357.0080	1414400.0000	1199469.9300	214930.0700	1.1344	0.1520
w_take2.0_stop5.0_atr5.0_dev-1.0	202511	90	103	47	0.1207	-1.0088	0.4111	215716212.0000	188798165.4775	1623138.0000	1393981.6557	229156.3443	1.1426	0.1412
w_take2.0_stop5.0_atr5.0_dev-1.0	202512	111	119	41	0.0867	-0.7260	0.3153	247740830.0000	232395964.1665	1448520.0000	1249070.0690	199449.9310	1.0660	0.1377
w_take2.0_stop5.0_atr5.0_dev-1.0	202601	124	154	89	0.1607	-0.7663	0.5242	320540850.0000	259065854.0500	2951650.0000	2521573.8025	430076.1975	1.2373	0.1457
w_take2.0_stop5.0_atr5.0_dev-1.0	202602	72	81	36	0.1367	-0.9162	0.3472	170175390.0000	151827920.7725	1427000.0000	1249708.7900	177291.2100	1.1208	0.1242
w_take2.0_stop5.0_atr5.0_dev-1.0	202603	19	23	14	-0.2256	-3.1804	0.2105	48086550.0000	39773515.1325	-462600.0000	-528561.9750	65961.9750	1.2090	0.1426
w_take2.0_stop5.0_atr5.0_dev-1.0	202604	48	56	27	0.0671	-0.8305	0.3750	116925530.0000	100737338.3345	537500.0000	405556.6000	131943.4000	1.1607	0.2455
w_take2.0_stop5.0_atr5.0_dev-1.0	202605	43	63	44	0.2169	-1.3514	0.6279	130547700.0000	90310644.5650	1396300.0000	1182930.2950	213369.7050	1.4455	0.1528
w_take2.0_stop5.0_atr5.0_dev-1.0	202606	5	5	1	0.0587	-0.8073	0.2000	10466400.0000	10467969.9600	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr5.0_dev-1.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop5.0_atr5.0_dev-1.0	202608	33	36	15	0.1081	-1.0377	0.3636	75695100.0000	69498723.2450	535200.0000	460419.1900	74780.8100	1.0892	0.1397
w_take2.0_stop5.0_atr5.0_dev-1.0	202609	55	66	39	0.1815	-0.9259	0.5455	138496650.0000	116095961.7825	1458750.0000	1267464.1425	191285.8575	1.1929	0.1311
w_take2.0_stop5.0_atr5.0_dev-3.0	202509	60	66	21	0.0682	-0.8848	0.3000	137473720.0000	124985164.9630	625700.0000	522019.9250	103680.0750	1.0999	0.1657
w_take2.0_stop5.0_atr5.0_dev-3.0	202510	80	92	46	0.1295	-1.0047	0.4500	192676070.0000	168603556.7405	1545300.0000	1320556.4900	224743.5100	1.1428	0.1454
w_take2.0_stop5.0_atr5.0_dev-3.0	202511	94	106	47	0.1156	-1.0088	0.3936	222095312.0000	197280937.7025	1623138.0000	1394014.7757	229123.2243	1.1258	0.1412
w_take2.0_stop5.0_atr5.0_dev-3.0	202512	113	122	46	0.0648	-0.7260	0.3274	254233630.0000	236822428.0365	1200370.0000	978256.2515	222113.7485	1.0735	0.1850
w_take2.0_stop5.0_atr5.0_dev-3.0	202601	126	156	90	0.1512	-0.7804	0.5159	324330450.0000	262856022.4900	2848450.0000	2413895.4025	434554.5975	1.2339	0.1526
w_take2.0_stop5.0_atr5.0_dev-3.0	202602	72	81	36	0.1367	-0.9162	0.3472	170175390.0000	151827920.7725	1427000.0000	1249708.7900	177291.2100	1.1208	0.1242
w_take2.0_stop5.0_atr5.0_dev-3.0	202603	21	25	15	-0.2442	-3.1804	0.1905	52404750.0000	44092362.8625	-567600.0000	-637890.2250	70290.2250	1.1885	0.1238
w_take2.0_stop5.0_atr5.0_dev-3.0	202604	48	56	28	0.0737	-0.8305	0.3958	116875830.0000	100727436.8495	583700.0000	446693.4100	137006.5900	1.1603	0.2347
w_take2.0_stop5.0_atr5.0_dev-3.0	202605	44	64	44	0.2120	-1.3579	0.6136	132682500.0000	92445764.7850	1396300.0000	1182930.2950	213369.7050	1.4352	0.1528
w_take2.0_stop5.0_atr5.0_dev-3.0	202606	6	6	1	0.0490	-1.4258	0.1667	12465100.0000	12466969.7650	40700.0000	36023.0750	4676.9250	0.9999	0.1149
w_take2.0_stop5.0_atr5.0_dev-3.0	202607	2	4	2	0.3094	-1.6227	1.0000	8659940.0000	4340751.0150	90720.0000	80589.3200	10130.6800	1.9950	0.1117
w_take2.0_stop5.0_atr5.0_dev-3.0	202608	34	39	17	0.1228	-0.9961	0.3824	81800100.0000	71569033.7450	620200.0000	535955.9400	84244.0600	1.1430	0.1358
