variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
carry_take3.0_stop2.0	202605	236	286	225	-0.0279	-2.0898	0.3432	589892986.0000	488325877.8960	311169.0000	-756523.6861	1067692.6861	1.2080	3.4312
carry_take3.0_stop2.0	202606	164	227	190	-0.0972	-2.2803	0.3354	462364360.0000	336071643.1860	-1020720.0000	-1906417.5900	885697.5900	1.3758	0.8677
carry_take3.0_stop2.0	202607	82	107	85	-0.0924	-2.2044	0.3537	222315855.0000	171695005.3882	-540460.0000	-945477.5050	405017.5050	1.2948	0.7494
carry_take3.0_stop2.0	202608	100	115	68	-0.0311	-1.3861	0.2900	235921845.0000	205352693.2842	-32700.0000	-353403.5305	320703.5305	1.1489	9.8074
carry_take3.0_stop2.0	202609	182	208	131	0.0344	-1.3796	0.3407	433703740.0000	382741972.6855	1449990.0000	819006.6995	630983.3005	1.1331	0.4352
carry_take3.0_stop2.0_max2d	202509	107	111	48	-0.0171	-1.1792	0.1776	232705160.0000	224765519.7715	19075.0000	-214610.7062	233685.7062	1.0353	12.2509
carry_take3.0_stop2.0_max2d	202510	174	188	108	0.0211	-1.0537	0.2644	397663275.0000	369730826.3062	989065.0000	462141.6568	526923.3432	1.0755	0.5327
carry_take3.0_stop2.0_max2d	202511	294	331	224	-0.0644	-1.8732	0.2245	694105810.0000	618130510.6708	-1253840.0000	-2333712.3610	1079872.3610	1.1229	0.8613
carry_take3.0_stop2.0_max2d	202512	275	296	152	-0.0184	-1.0070	0.2182	620053202.0000	578160063.0028	164098.0000	-565358.2883	729456.2883	1.0725	4.4452
carry_take3.0_stop2.0_max2d	202601	255	288	168	0.0490	-0.9649	0.3137	602222550.0000	534904573.6525	2417380.0000	1605594.2300	811785.7700	1.1259	0.3358
carry_take3.0_stop2.0_max2d	202602	221	250	151	0.0331	-1.0000	0.3032	517158450.0000	459654357.8130	1606165.0000	884350.7672	721814.2328	1.1251	0.4494
carry_take3.0_stop2.0_max2d	202603	296	385	321	-0.1683	-2.2525	0.2568	799469077.0000	616710622.7195	-4594213.0000	-6116768.4526	1522555.4526	1.2963	0.3314
carry_take3.0_stop2.0_max2d	202604	153	175	93	-0.0033	-1.2153	0.2418	361603535.0000	319255451.1355	324460.0000	-119993.4480	444453.4480	1.1326	1.3698
carry_take3.0_stop2.0_max2d	202605	239	289	224	-0.0427	-2.0867	0.3222	596181286.0000	494536609.3660	-158831.0000	-1220700.4361	1061869.4361	1.2055	6.6855
carry_take3.0_stop2.0_max2d	202606	165	228	193	-0.1013	-2.2779	0.3273	464531560.0000	338239168.2660	-1100220.0000	-2000806.1450	900586.1450	1.3734	0.8186
carry_take3.0_stop2.0_max2d	202607	83	108	86	-0.0895	-2.2029	0.3614	224390755.0000	173787469.2108	-515460.0000	-925490.0550	410030.0550	1.2912	0.7955
carry_take3.0_stop2.0_max2d	202608	101	116	69	-0.0144	-1.3324	0.2772	238057045.0000	207456058.7418	154300.0000	-171650.5305	325950.5305	1.1475	2.1124
carry_take3.0_stop2.0_max2d	202609	192	218	143	0.0135	-1.3320	0.2865	454277590.0000	403021514.1605	1023040.0000	336037.5670	687002.4330	1.1272	0.6715
carry_take3.0_stop2.0_max3d	202509	104	108	43	-0.0215	-1.1572	0.1731	226290560.0000	218276746.6015	-58725.0000	-267575.7063	208850.7063	1.0367	3.5564
carry_take3.0_stop2.0_max3d	202510	172	186	106	0.0319	-1.0818	0.2849	393256525.0000	365707572.9087	1224415.0000	706326.7593	518088.2407	1.0753	0.4231
carry_take3.0_stop2.0_max3d	202511	290	326	209	-0.0531	-1.8341	0.2379	683341292.0000	609683425.7981	-868840.0000	-1876588.0210	1007748.0210	1.1208	1.1599
carry_take3.0_stop2.0_max3d	202512	263	283	146	-0.0135	-1.0870	0.2319	592234072.0000	552463829.1458	323680.0000	-379287.7000	702967.7000	1.0720	2.1718
carry_take3.0_stop2.0_max3d	202601	251	283	161	0.0561	-0.9901	0.3347	592001250.0000	526785706.0050	2570230.0000	1792201.0275	778028.9725	1.1238	0.3027
carry_take3.0_stop2.0_max3d	202602	217	246	149	0.0327	-1.0462	0.3088	508821450.0000	451318757.6605	1566115.0000	853297.5347	712817.4653	1.1274	0.4552
carry_take3.0_stop2.0_max3d	202603	294	383	312	-0.1670	-2.2525	0.2551	794889677.0000	612157839.9045	-4539713.0000	-6018211.8046	1478498.8046	1.2985	0.3257
carry_take3.0_stop2.0_max3d	202604	153	176	99	0.0054	-1.2295	0.2614	364025750.0000	320476809.3117	541325.0000	69129.3853	472195.6147	1.1359	0.8723
carry_take3.0_stop2.0_max3d	202605	238	288	229	-0.0301	-2.0870	0.3361	594098986.0000	492341080.0860	260169.0000	-826961.2761	1087130.2761	1.2067	4.1786
carry_take3.0_stop2.0_max3d	202606	165	228	192	-0.0982	-2.2827	0.3333	464538760.0000	338246369.3460	-1046820.0000	-1942074.7850	895254.7850	1.3734	0.8552
carry_take3.0_stop2.0_max3d	202607	82	107	86	-0.0918	-2.2044	0.3537	222315855.0000	171695005.3882	-528460.0000	-938487.8650	410027.8650	1.2948	0.7759
carry_take3.0_stop2.0_max3d	202608	102	117	74	-0.0327	-1.3861	0.2843	240231945.0000	209663439.7993	-34750.0000	-382087.4930	347337.4930	1.1458	9.9953
carry_take3.0_stop2.0_max3d	202609	187	213	135	0.0302	-1.3002	0.3209	443727040.0000	392621604.4080	1389490.0000	738836.6495	650653.3505	1.1302	0.4683
carry_take3.0_stop2.0_max5d	202509	103	107	46	-0.0203	-1.1792	0.1845	224124060.0000	216213437.1515	-25225.0000	-248902.4613	223677.4613	1.0366	8.8673
carry_take3.0_stop2.0_max5d	202510	169	183	102	0.0370	-1.0819	0.2899	386952625.0000	359346118.8338	1303115.0000	804297.3843	498817.6157	1.0768	0.3828
carry_take3.0_stop2.0_max5d	202511	288	324	211	-0.0509	-1.8481	0.2396	678968210.0000	605283783.9507	-763040.0000	-1780425.7110	1017385.7110	1.1217	1.3333
carry_take3.0_stop2.0_max5d	202512	254	274	137	-0.0102	-1.0930	0.2441	573437562.0000	533663599.5343	404510.0000	-254638.6025	659148.6025	1.0745	1.6295
carry_take3.0_stop2.0_max5d	202601	246	278	158	0.0594	-1.0046	0.3374	581298400.0000	516122956.8325	2616880.0000	1853351.1300	763528.8700	1.1263	0.2918
carry_take3.0_stop2.0_max5d	202602	217	246	146	0.0314	-1.0462	0.3134	508821450.0000	451318757.6605	1518415.0000	820440.3297	697974.6703	1.1274	0.4597
carry_take3.0_stop2.0_max5d	202603	294	383	312	-0.1652	-2.2525	0.2585	794889677.0000	612157839.9045	-4470713.0000	-5949415.3546	1478702.3546	1.2985	0.3308
carry_take3.0_stop2.0_max5d	202604	149	170	93	0.0077	-1.2295	0.2685	351088815.0000	311813475.0065	555760.0000	110735.4270	445024.5730	1.1260	0.8007
carry_take3.0_stop2.0_max5d	202605	236	286	225	-0.0301	-2.0898	0.3390	589892986.0000	488260568.1010	243969.0000	-823579.2061	1067548.2061	1.2082	4.3758
carry_take3.0_stop2.0_max5d	202606	164	227	190	-0.0972	-2.2803	0.3354	462364360.0000	336071643.1860	-1020720.0000	-1906417.5900	885697.5900	1.3758	0.8677
carry_take3.0_stop2.0_max5d	202607	82	107	85	-0.0924	-2.2044	0.3537	222315855.0000	171695005.3882	-540460.0000	-945477.5050	405017.5050	1.2948	0.7494
carry_take3.0_stop2.0_max5d	202608	100	115	69	-0.0338	-1.4149	0.2900	235937145.0000	205367995.5793	-63000.0000	-388632.8355	325632.8355	1.1489	5.1688
