variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
f_take3.0_stop6.5_atr4.0_dev-1.0	202512	127	77	72	-0.0792	-0.7955	0.2126	162633130.0000	268920011.9520	-913240.0000	-1260525.6920	347285.6920	0.6048	0.3803
f_take3.0_stop6.5_atr4.0_dev-1.0	202601	115	73	77	0.1173	-0.4843	0.4696	154609200.0000	244521642.7455	2117040.0000	1737154.0780	379885.9220	0.6323	0.1794
f_take3.0_stop6.5_atr4.0_dev-1.0	202602	45	27	25	0.2104	-0.2217	0.4222	57054990.0000	95375594.1935	1185380.0000	1060711.0010	124668.9990	0.5982	0.1052
f_take3.0_stop6.5_atr4.0_dev-1.0	202603	12	4	8	-0.5557	-6.0428	0.0833	8578900.0000	25356002.8300	-788140.0000	-825024.0890	36884.0890	0.3383	0.0468
f_take3.0_stop6.5_atr4.0_dev-1.0	202604	32	18	19	-0.0031	-0.6227	0.2500	38195930.0000	68098673.2690	106070.0000	12789.8605	93280.1395	0.5609	0.8794
f_take3.0_stop6.5_atr4.0_dev-1.0	202605	26	21	22	0.2010	-1.0381	0.5769	43674150.0000	54828523.0450	753100.0000	646025.9500	107074.0500	0.7966	0.1422
f_take3.0_stop6.5_atr4.0_dev-1.0	202606	4	2	3	-0.3395	-2.3728	0.2500	4088700.0000	8178626.6100	-155100.0000	-168759.9650	13659.9650	0.4999	0.0881
f_take3.0_stop6.5_atr4.0_dev-1.0	202608	7	5	3	-0.2169	-0.8935	0.1429	10059000.0000	13680851.8200	-138800.0000	-151717.8400	12917.8400	0.7353	0.0931
f_take3.0_stop6.5_atr4.0_dev-1.0	202609	43	29	31	0.0398	-0.6854	0.3721	61119450.0000	91138918.7875	278800.0000	127706.4050	151093.5950	0.6706	0.5419
f_take3.0_stop6.5_atr4.5_dev-1.0	202509	75	46	38	-0.0156	-0.7138	0.2533	95546770.0000	155429450.9210	47270.0000	-134287.4165	181557.4165	0.6147	3.8409
f_take3.0_stop6.5_atr4.5_dev-1.0	202510	94	60	59	0.0857	-0.7922	0.4149	124948580.0000	196553188.5565	1273530.0000	988709.7215	284820.2785	0.6357	0.2236
f_take3.0_stop6.5_atr4.5_dev-1.0	202511	95	57	62	0.0257	-0.8104	0.3684	120669300.0000	201192824.3975	650450.0000	347277.7325	303172.2675	0.5998	0.4661
f_take3.0_stop6.5_atr4.5_dev-1.0	202512	154	92	86	-0.0877	-0.9441	0.1948	192708530.0000	323072333.5820	-1252840.0000	-1664347.3220	411507.3220	0.5965	0.3285
f_take3.0_stop6.5_atr4.5_dev-1.0	202601	161	105	108	0.1137	-0.5367	0.4596	219260400.0000	337740323.4505	2757940.0000	2233578.4230	524361.5770	0.6492	0.1901
f_take3.0_stop6.5_atr4.5_dev-1.0	202602	82	55	49	0.1842	-0.4520	0.4512	115397390.0000	172863715.6685	2006880.0000	1764963.3860	241916.6140	0.6676	0.1205
