variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w2_take2.0_stop6.0_atr5.0_dev-1.0	202609	88	66	72	0.0418	-0.9294	0.4432	138496650.0000	185456964.3725	534050.0000	185245.8675	348804.1325	0.7468	0.6531
w2_take2.0_stop8.0_atr3.5_dev-1.0	202509	53	36	31	-0.0005	-0.6917	0.3396	75590220.0000	110873768.5710	166970.0000	17472.2985	149497.7015	0.6818	0.8954
w2_take2.0_stop8.0_atr3.5_dev-1.0	202510	61	39	40	0.0658	-1.0217	0.4426	82444000.0000	129319695.0450	704330.0000	508122.7605	196207.2395	0.6375	0.2786
w2_take2.0_stop8.0_atr3.5_dev-1.0	202511	41	30	31	0.0431	-0.6169	0.5122	64252690.0000	88080290.0620	379490.0000	225832.4495	153657.5505	0.7295	0.4049
w2_take2.0_stop8.0_atr3.5_dev-1.0	202512	107	68	62	-0.0753	-0.7260	0.2243	143883430.0000	226631749.6640	-694050.0000	-993806.8705	299756.8705	0.6349	0.4319
w2_take2.0_stop8.0_atr3.5_dev-1.0	202601	100	75	79	0.0894	-0.5949	0.5000	159508250.0000	213275056.4605	1554390.0000	1164440.2105	389949.7895	0.7479	0.2509
w2_take2.0_stop8.0_atr3.5_dev-1.0	202602	29	16	20	0.1871	-0.3454	0.5172	34273340.0000	62309735.0585	721880.0000	621470.9910	100409.0090	0.5500	0.1391
w2_take2.0_stop8.0_atr3.5_dev-1.0	202603	5	4	3	-0.6016	-5.4422	0.2000	8577300.0000	10536980.3100	-357700.0000	-371304.3350	13604.3350	0.8140	0.0380
w2_take2.0_stop8.0_atr3.5_dev-1.0	202604	24	15	15	0.0182	-0.6858	0.2917	31633500.0000	50766313.8050	127400.0000	54106.1500	73293.8500	0.6231	0.5753
w2_take2.0_stop8.0_atr3.5_dev-1.0	202605	17	12	14	0.0563	-1.3514	0.5294	25480700.0000	36404359.8350	193350.0000	124734.9275	68615.0725	0.6999	0.3549
w2_take2.0_stop8.0_atr3.5_dev-1.0	202608	3	2	1	-0.4672	-0.6884	0.0000	3772000.0000	5370805.5000	-131000.0000	-134393.7500	3393.7500	0.7023	0.0259
w2_take2.0_stop8.0_atr3.5_dev-1.0	202609	22	15	16	0.0707	-0.9165	0.3636	31754000.0000	46846925.9850	185350.0000	106917.0975	78432.9025	0.6778	0.4232
w2_take2.0_stop8.0_atr4.0_dev-1.0	202509	69	46	39	0.0025	-0.7138	0.3333	96281820.0000	143813908.8510	218470.0000	30819.1135	187650.8865	0.6695	0.8589
w2_take2.0_stop8.0_atr4.0_dev-1.0	202510	83	56	54	0.0687	-1.0256	0.4458	117189500.0000	173953489.1100	959830.0000	697590.3655	262239.6345	0.6737	0.2732
w2_take2.0_stop8.0_atr4.0_dev-1.0	202511	74	52	57	0.0833	-0.7808	0.5270	111083200.0000	158143167.9175	1069900.0000	787943.8650	281956.1350	0.7024	0.2635
w2_take2.0_stop8.0_atr4.0_dev-1.0	202512	134	84	79	-0.0794	-0.8134	0.2463	177386230.0000	283674204.7490	-950450.0000	-1331587.8205	381137.8205	0.6253	0.4010
w2_take2.0_stop8.0_atr4.0_dev-1.0	202601	119	91	95	0.1103	-0.5769	0.5294	192666350.0000	253031218.9905	2158090.0000	1690578.6255	467511.3745	0.7614	0.2166
w2_take2.0_stop8.0_atr4.0_dev-1.0	202602	46	30	28	0.2023	-0.3600	0.4565	63445990.0000	97556321.2535	1179680.0000	1040412.5060	139267.4940	0.6504	0.1181
